IAUNAME,SOURCEID,VARID,FIELDID,CUEVENTID,RA2000,DEC2000,CEPHTYPE,CEPHSUBTYPE,CEPHMODE,PERIOD,YNEPOCHS,YMEANMAG,YMAGERR,YAMPL,YAMPLERR,JNEPOCHS,JMEANMAG,JMAGERR,JAMPL,JAMPLERR,KSNEPOCHS,KSMEANMAG,KSMAGERR,KSAMPL,KSAMPLERR,NOTES,ORIGVSAREL,ORIGVSASOURCEID,CATALOGUE,EXTERNALID
VMC J005057.85-733508.52,558348513273.0,9637.0,SMC_4_3,871.0,12.74125,-73.585694,DCEP,NONE,FO,2.0943570137023926,6.0,15.163000106811523,0.006000000052154064,0.11999999731779099,0.009999999776482582,6.0,14.90999984741211,0.004999999888241291,0.11999999731779099,0.009999999776482582,16.0,14.640999794006348,0.003000000026077032,0.09799999743700027,0.006000000052154064,NONE,VMCv20140903,558391184491.0,OGLE-IV,OGLE-SMC-CEP-1579
VMC J005056.29-732311.69,558348513296.0,9631.0,SMC_4_3,871.0,12.7345,-73.386583,DCEP,NONE,F,1.820112943649292,6.0,16.430999755859375,0.007000000216066837,0.46000000834465027,0.019999999552965164,6.0,16.117000579833984,0.00800000037997961,0.38999998569488525,0.029999999329447746,16.0,15.815999984741211,0.006000000052154064,0.28999999165534973,0.009999999776482582,NONE,VMCv20140903,558391185746.0,OGLE-IV,OGLE-SMC-CEP-1573
VMC J005058.36-733109.20,558348513407.0,9639.0,SMC_4_3,871.0,12.743167,-73.519222,DCEP,NONE,F,1.7542150020599365,6.0,16.485000610351562,0.020999999716877937,0.33000001311302185,0.029999999329447746,6.0,16.14299964904785,0.006000000052154064,0.23999999463558197,0.009999999776482582,16.0,15.84000015258789,0.008999999612569809,0.1459999978542328,0.02500000037252903,NONE,VMCv20140903,558391185050.0,OGLE-IV,OGLE-SMC-CEP-1582
VMC J005053.23-725414.68,558348513817.0,9618.0,SMC_4_3,871.0,12.721833,-72.904083,DCEP,NONE,F,2.2635529041290283,6.0,16.32900047302246,0.007000000216066837,0.3100000023841858,0.029999999329447746,6.0,15.994000434875488,0.006000000052154064,0.20000000298023224,0.009999999776482582,16.0,15.64799976348877,0.008999999612569809,0.210999995470047,0.010999999940395355,NONE,VMCv20140903,558391185518.0,OGLE-IV,OGLE-SMC-CEP-1558
VMC J005057.86-732938.76,558348513842.0,9635.0,SMC_4_3,871.0,12.741042,-73.494083,DCEP,NONE,F,6.084296226501465,6.0,14.95300006866455,0.003000000026077032,0.27000001072883606,0.009999999776482582,6.0,14.538999557495117,0.020999999716877937,0.14000000059604645,0.019999999552965164,16.0,14.218000411987305,0.003000000026077032,0.20600000023841858,0.004999999888241291,NONE,VMCv20140903,558391188347.0,OGLE-IV,OGLE-SMC-CEP-1577
VMC J005058.15-733331.20,558348514241.0,10986.0,SMC_4_3,871.0,12.743292,-73.558806,DCEP,NONE,FO,3.8084371089935303,6.0,13.78600025177002,0.0020000000949949026,0.09000000357627869,0.009999999776482582,6.0,13.352999687194824,0.0010000000474974513,0.07999999821186066,0.0,16.0,12.692000389099121,0.0010000000474974513,0.014999999664723873,0.003000000026077032,"1,2,3,4",VMCv20140903,558391185962.0,OGLE-IV,OGLE-SMC-CEP-1583
VMC J005052.33-725718.05,558348514739.0,9615.0,SMC_4_3,871.0,12.718042,-72.955,DCEP,NONE,F,1.3218059539794922,6.0,16.98200035095215,0.008999999612569809,0.49000000953674316,0.009999999776482582,6.0,16.649999618530273,0.013000000268220901,0.4399999976158142,0.05999999865889549,16.0,16.354999542236328,0.010999999940395355,0.25999999046325684,0.017999999225139618,NONE,VMCv20140903,558391187912.0,OGLE-IV,OGLE-SMC-CEP-1554
VMC J005057.46-732639.74,558348514833.0,9634.0,SMC_4_3,871.0,12.739375,-73.444361,DCEP,NONE,FO,1.724581003189087,6.0,16.05299949645996,0.017000000923871994,0.25,0.029999999329447746,6.0,15.833000183105469,0.006000000052154064,0.17000000178813934,0.009999999776482582,16.0,15.545999526977539,0.004000000189989805,0.12600000202655792,0.008999999612569809,NONE,VMCv20140903,558391186568.0,OGLE-IV,OGLE-SMC-CEP-1576
VMC J005055.83-730013.92,558348515162.0,9629.0,SMC_4_3,871.0,12.732583,-73.003861,DCEP,NONE,FO/SO,0.7228860259056091,6.0,17.45800018310547,0.009999999776482582,0.1899999976158142,0.019999999552965164,6.0,17.138999938964844,0.013000000268220901,0.1599999964237213,0.019999999552965164,16.0,16.819000244140625,0.012000000104308128,0.10899999737739563,0.020999999716877937,NONE,VMCv20140903,558391187335.0,OGLE-IV,OGLE-SMC-CEP-1571
VMC J005055.65-731211.35,558348515328.0,9628.0,SMC_4_3,871.0,12.731875,-73.203139,DCEP,NONE,F,15.648277282714844,6.0,13.404000282287598,0.0010000000474974513,0.4399999976158142,0.009999999776482582,6.0,13.074000358581543,0.003000000026077032,0.3100000023841858,0.009999999776482582,16.0,12.645000457763672,0.0020000000949949026,0.35600000619888306,0.004999999888241291,NONE,VMCv20140903,558391187167.0,OGLE-IV,OGLE-SMC-CEP-1569
VMC J005055.55-730129.19,558348515748.0,9627.0,SMC_4_3,871.0,12.7315,-73.024778,DCEP,NONE,F,5.692240238189697,6.0,14.994000434875488,0.004000000189989805,0.15000000596046448,0.0,6.0,14.63700008392334,0.014999999664723873,0.18000000715255737,0.029999999329447746,16.0,14.218999862670898,0.003000000026077032,0.11800000071525574,0.004000000189989805,NONE,VMCv20140903,558391188403.0,OGLE-IV,OGLE-SMC-CEP-1568
VMC J005054.69-724801.80,558348515889.0,9622.0,SMC_4_3,871.0,12.727833,-72.8005,DCEP,NONE,F,1.8795260190963745,6.0,16.36400032043457,0.00800000037997961,0.30000001192092896,0.029999999329447746,6.0,16.04199981689453,0.007000000216066837,0.15000000596046448,0.019999999552965164,16.0,15.72599983215332,0.004999999888241291,0.1809999942779541,0.01600000075995922,NONE,VMCv20140903,558391187742.0,OGLE-IV,OGLE-SMC-CEP-1563
VMC J005056.10-730541.67,558348516513.0,9630.0,SMC_4_3,871.0,12.73375,-73.094917,DCEP,NONE,F,9.743858337402344,6.0,14.369999885559082,0.0020000000949949026,0.07999999821186066,0.0,6.0,14.010000228881836,0.0010000000474974513,0.07999999821186066,0.009999999776482582,16.0,13.529000282287598,0.0020000000949949026,0.07999999821186066,0.003000000026077032,NONE,VMCv20140903,558391188084.0,OGLE-IV,OGLE-SMC-CEP-1572
VMC J005103.21-733620.09,558348516929.0,9650.0,SMC_4_3,871.0,12.763375,-73.605583,DCEP,NONE,FO/SO,0.7720609903335571,6.0,17.016000747680664,0.008999999612569809,0.23000000417232513,0.029999999329447746,6.0,16.764999389648438,0.009999999776482582,0.25999999046325684,0.019999999552965164,16.0,16.555999755859375,0.010999999940395355,0.11800000071525574,0.01899999938905239,NONE,VMCv20140903,558391188743.0,OGLE-IV,OGLE-SMC-CEP-1600
VMC J005058.02-731020.20,558348516937.0,9638.0,SMC_4_3,871.0,12.74175,-73.172278,DCEP,NONE,FO,0.9129970073699951,6.0,16.680999755859375,0.019999999552965164,0.4099999964237213,0.09000000357627869,6.0,16.41699981689453,0.006000000052154064,0.23000000417232513,0.009999999776482582,16.0,16.180999755859375,0.007000000216066837,0.11500000208616257,0.01899999938905239,NONE,VMCv20140903,558391189860.0,OGLE-IV,OGLE-SMC-CEP-1580
VMC J005101.12-732625.85,558348517087.0,9646.0,SMC_4_3,871.0,12.754667,-73.4405,DCEP,NONE,FO,1.4941400289535522,6.0,15.960000038146973,0.004000000189989805,0.1599999964237213,0.019999999552965164,6.0,15.717000007629395,0.004000000189989805,0.10000000149011612,0.009999999776482582,16.0,15.449000358581543,0.004000000189989805,0.0729999989271164,0.009999999776482582,NONE,VMCv20140903,558391190302.0,OGLE-IV,OGLE-SMC-CEP-1596
VMC J005054.16-725900.42,558348517224.0,9620.0,SMC_4_3,871.0,12.725667,-72.983417,DCEP,NONE,FO,3.8915460109710693,6.0,14.621000289916992,0.003000000026077032,0.029999999329447746,0.009999999776482582,6.0,14.352999687194824,0.0020000000949949026,0.03999999910593033,0.009999999776482582,16.0,14.055000305175781,0.0020000000949949026,0.012000000104308128,0.003000000026077032,NONE,VMCv20140903,558391188543.0,OGLE-IV,OGLE-SMC-CEP-1560
VMC J005055.48-725254.42,558348517677.0,9625.0,SMC_4_3,871.0,12.731167,-72.881778,DCEP,NONE,FO,3.651515007019043,6.0,14.756999969482422,0.0020000000949949026,0.11999999731779099,0.019999999552965164,6.0,14.477999687194824,0.004000000189989805,0.10000000149011612,0.009999999776482582,16.0,14.145000457763672,0.0020000000949949026,0.0729999989271164,0.006000000052154064,NONE,VMCv20140903,558391189567.0,OGLE-IV,OGLE-SMC-CEP-1566
VMC J005057.16-725852.22,558348517756.0,9633.0,SMC_4_3,871.0,12.738292,-72.981167,DCEP,NONE,F,1.7653299570083618,6.0,16.549999237060547,0.008999999612569809,0.33000001311302185,0.009999999776482582,6.0,16.257999420166016,0.004999999888241291,0.3499999940395355,0.019999999552965164,16.0,15.942999839782715,0.008999999612569809,0.2160000056028366,0.023000000044703484,NONE,VMCv20140903,558391192886.0,OGLE-IV,OGLE-SMC-CEP-1575
VMC J005057.85-731226.03,558348517868.0,9636.0,SMC_4_3,871.0,12.741042,-73.207222,DCEP,NONE,F,1.580011010169983,6.0,16.610000610351562,0.02800000086426735,0.27000001072883606,0.019999999552965164,6.0,16.308000564575195,0.004999999888241291,0.3199999928474426,0.009999999776482582,16.0,15.98900032043457,0.00800000037997961,0.210999995470047,0.024000000208616257,NONE,VMCv20140903,558391189701.0,OGLE-IV,OGLE-SMC-CEP-1578
VMC J005058.40-725257.08,558348518808.0,9640.0,SMC_4_3,871.0,12.743292,-72.882528,DCEP,NONE,FO,1.2085119485855103,6.0,16.52199935913086,0.006000000052154064,0.18000000715255737,0.009999999776482582,6.0,16.246000289916992,0.010999999940395355,0.17000000178813934,0.009999999776482582,16.0,15.942999839782715,0.006000000052154064,0.08799999952316284,0.012000000104308128,NONE,VMCv20140903,558391191944.0,OGLE-IV,OGLE-SMC-CEP-1584
VMC J005055.50-723441.97,558348519010.0,9626.0,SMC_4_3,871.0,12.731292,-72.578306,DCEP,NONE,F,6.750747203826904,11.0,14.60200023651123,0.0020000000949949026,0.09000000357627869,0.0,15.0,14.269000053405762,0.0010000000474974513,0.07000000029802322,0.009999999776482582,32.0,13.866000175476074,0.003000000026077032,0.07999999821186066,0.003000000026077032,NONE,VMCv20140903,558391190791.0,OGLE-IV,OGLE-SMC-CEP-1567
VMC J005100.80-731027.63,558348519066.0,9644.0,SMC_4_3,871.0,12.753333,-73.174333,DCEP,NONE,FO,2.5695619583129883,6.0,15.458999633789062,0.013000000268220901,0.18000000715255737,0.009999999776482582,6.0,15.142000198364258,0.004999999888241291,0.17000000178813934,0.009999999776482582,16.0,14.8100004196167,0.004000000189989805,0.09399999678134918,0.00800000037997961,NONE,VMCv20140903,558391190858.0,OGLE-IV,OGLE-SMC-CEP-1594
VMC J005103.29-733431.90,558348519089.0,9651.0,SMC_4_3,871.0,12.763667,-73.575528,DCEP,NONE,F,4.173871994018555,6.0,15.28600025177002,0.004000000189989805,0.5199999809265137,0.009999999776482582,6.0,15.001999855041504,0.004000000189989805,0.38999998569488525,0.009999999776482582,16.0,14.635000228881836,0.004000000189989805,0.2809999883174896,0.004000000189989805,NONE,VMCv20140903,558391190926.0,OGLE-IV,OGLE-SMC-CEP-1601
VMC J005055.02-724721.68,558348519224.0,9623.0,SMC_4_3,871.0,12.729333,-72.789333,DCEP,NONE,F,2.4909329414367676,6.0,16.06999969482422,0.007000000216066837,0.47999998927116394,0.009999999776482582,6.0,15.807000160217285,0.004999999888241291,0.3499999940395355,0.009999999776482582,16.0,15.442999839782715,0.009999999776482582,0.2619999945163727,0.029999999329447746,NONE,VMCv20140903,558391191051.0,OGLE-IV,OGLE-SMC-CEP-1564
VMC J005059.10-725220.35,558348519636.0,9641.0,SMC_4_3,871.0,12.746208,-72.872306,DCEP,NONE,F,1.6234979629516602,6.0,16.599000930786133,0.006000000052154064,0.3799999952316284,0.019999999552965164,6.0,16.295000076293945,0.007000000216066837,0.28999999165534973,0.009999999776482582,16.0,15.940999984741211,0.007000000216066837,0.21899999678134918,0.010999999940395355,NONE,VMCv20140903,558391191492.0,OGLE-IV,OGLE-SMC-CEP-1586
VMC J005100.64-725940.21,558348519867.0,9643.0,SMC_4_3,871.0,12.752667,-72.9945,DCEP,NONE,FO,1.529036045074463,6.0,16.195999145507812,0.004000000189989805,0.18000000715255737,0.009999999776482582,6.0,15.914999961853027,0.006000000052154064,0.12999999523162842,0.009999999776482582,16.0,15.626999855041504,0.006000000052154064,0.08299999684095383,0.012000000104308128,NONE,VMCv20140903,558391191946.0,OGLE-IV,OGLE-SMC-CEP-1593
VMC J005100.90-725101.35,558348521293.0,9645.0,SMC_4_3,871.0,12.75375,-72.850389,DCEP,NONE,FO/SO,0.8286489844322205,6.0,17.113000869750977,0.017000000923871994,0.15000000596046448,0.019999999552965164,6.0,16.815000534057617,0.012000000104308128,0.2199999988079071,0.029999999329447746,16.0,16.503000259399414,0.014000000432133675,0.11100000143051147,0.026000000536441803,NONE,VMCv20140903,558391193246.0,OGLE-IV,OGLE-SMC-CEP-1595
VMC J005059.14-724109.97,558348521768.0,10965.0,SMC_4_3,871.0,12.746417,-72.686167,DCEP,NONE,F,1.5206029415130615,6.0,16.875999450683594,0.009999999776482582,0.2800000011920929,0.019999999552965164,6.0,16.625,0.007000000216066837,0.1599999964237213,0.009999999776482582,16.0,16.374000549316406,0.012000000104308128,0.14800000190734863,0.014999999664723873,"1,2",VMCv20140903,558391195750.0,OGLE-IV,OGLE-SMC-CEP-1587
VMC J005054.34-724118.39,558348521970.0,9621.0,SMC_4_3,871.0,12.726417,-72.688444,DCEP,NONE,F,1.2861230373382568,6.0,16.57900047302246,0.013000000268220901,0.6600000262260437,0.03999999910593033,5.0,16.179000854492188,0.008999999612569809,0.3100000023841858,0.019999999552965164,16.0,15.862000465393066,0.010999999940395355,0.25,0.014999999664723873,NONE,VMCv20140903,558391194440.0,OGLE-IV,OGLE-SMC-CEP-1561
VMC J005103.01-731230.30,558348522085.0,9649.0,SMC_4_3,871.0,12.762542,-73.208417,DCEP,NONE,F,1.9137510061264038,6.0,16.71500015258789,0.017999999225139618,0.23999999463558197,0.019999999552965164,6.0,16.389999389648438,0.004999999888241291,0.23000000417232513,0.019999999552965164,16.0,15.979999542236328,0.007000000216066837,0.17599999904632568,0.014000000432133675,NONE,VMCv20140903,558391193044.0,OGLE-IV,OGLE-SMC-CEP-1599
VMC J005105.57-732237.39,558348523292.0,9656.0,SMC_4_3,871.0,12.773167,-73.377056,DCEP,NONE,FO/SO,0.352508008480072,6.0,18.312999725341797,0.020999999716877937,0.20000000298023224,0.05000000074505806,6.0,18.073999404907227,0.004000000189989805,0.10999999940395355,0.009999999776482582,16.0,17.784000396728516,0.03099999949336052,0.07000000029802322,0.03500000014901161,NONE,VMCv20140903,558391195323.0,OGLE-IV,OGLE-SMC-CEP-1606
VMC J005105.46-730401.00,558348523559.0,9655.0,SMC_4_3,871.0,12.772792,-73.066944,DCEP,NONE,F,2.4444758892059326,6.0,16.082000732421875,0.007000000216066837,0.5099999904632568,0.019999999552965164,6.0,15.675999641418457,0.02199999988079071,0.2199999988079071,0.029999999329447746,16.0,15.404999732971191,0.004999999888241291,0.25699999928474426,0.012000000104308128,NONE,VMCv20140903,558391195718.0,OGLE-IV,OGLE-SMC-CEP-1605
VMC J005105.24-731451.91,558348523945.0,9654.0,SMC_4_3,871.0,12.771833,-73.24775,DCEP,NONE,F,4.284891128540039,6.0,15.357000350952148,0.02800000086426735,0.23000000417232513,0.05000000074505806,6.0,14.984999656677246,0.01899999938905239,0.1599999964237213,0.029999999329447746,16.0,14.63599967956543,0.003000000026077032,0.18700000643730164,0.006000000052154064,NONE,VMCv20140903,558391200385.0,OGLE-IV,OGLE-SMC-CEP-1604
VMC J005111.08-733318.01,558348524496.0,9673.0,SMC_4_3,871.0,12.796167,-73.555,DCEP,NONE,F,5.08732795715332,6.0,14.880999565124512,0.014000000432133675,0.3700000047683716,0.019999999552965164,6.0,14.503999710083008,0.003000000026077032,0.3400000035762787,0.009999999776482582,16.0,14.236000061035156,0.010999999940395355,0.23000000417232513,0.017999999225139618,NONE,VMCv20140903,558391196627.0,OGLE-IV,OGLE-SMC-CEP-1629
VMC J005102.21-730037.36,558348524991.0,9648.0,SMC_4_3,871.0,12.759208,-73.010361,DCEP,NONE,FO,2.9940550327301025,6.0,15.366999626159668,0.004000000189989805,0.09000000357627869,0.009999999776482582,6.0,15.057999610900879,0.003000000026077032,0.09000000357627869,0.009999999776482582,16.0,14.689000129699707,0.003000000026077032,0.04899999871850014,0.006000000052154064,NONE,VMCv20140903,558391198135.0,OGLE-IV,OGLE-SMC-CEP-1598
VMC J005110.85-732755.09,558348525443.0,9672.0,SMC_4_3,871.0,12.795208,-73.465278,DCEP,NONE,F,5.116882801055908,6.0,15.026000022888184,0.003000000026077032,0.27000001072883606,0.0,6.0,14.697999954223633,0.007000000216066837,0.20000000298023224,0.029999999329447746,16.0,14.314000129699707,0.003000000026077032,0.19099999964237213,0.004000000189989805,NONE,VMCv20140903,558391197551.0,OGLE-IV,OGLE-SMC-CEP-1627
VMC J005106.15-725230.72,558348525565.0,9657.0,SMC_4_3,871.0,12.775625,-72.875194,DCEP,NONE,F,1.0116729736328125,6.0,17.14900016784668,0.014000000432133675,0.2199999988079071,0.019999999552965164,6.0,16.836000442504883,0.012000000104308128,0.23999999463558197,0.029999999329447746,16.0,16.6200008392334,0.010999999940395355,0.20399999618530273,0.017000000923871994,NONE,VMCv20140903,558391197888.0,OGLE-IV,OGLE-SMC-CEP-1610
VMC J005111.15-732446.40,558348525633.0,9675.0,SMC_4_3,871.0,12.796417,-73.412889,DCEP,NONE,F,3.4427199363708496,6.0,15.741000175476074,0.03400000184774399,0.3199999928474426,0.029999999329447746,6.0,15.331999778747559,0.02199999988079071,0.3700000047683716,0.03999999910593033,16.0,14.996999740600586,0.006000000052154064,0.2750000059604645,0.00800000037997961,NONE,VMCv20140903,558391197771.0,OGLE-IV,OGLE-SMC-CEP-1631
VMC J005108.22-730814.13,558348525831.0,9663.0,SMC_4_3,871.0,12.784292,-73.13725,DCEP,NONE,F,2.89943790435791,6.0,15.892000198364258,0.003000000026077032,0.47999998927116394,0.009999999776482582,6.0,15.569999694824219,0.004999999888241291,0.27000001072883606,0.019999999552965164,16.0,15.215999603271484,0.004000000189989805,0.28299999237060547,0.006000000052154064,NONE,VMCv20140903,558391207001.0,OGLE-IV,OGLE-SMC-CEP-1616
VMC J005107.71-725347.00,558348527045.0,9660.0,SMC_4_3,871.0,12.782083,-72.896389,DCEP,NONE,FO,1.2445529699325562,6.0,16.267000198364258,0.004000000189989805,0.2199999988079071,0.009999999776482582,6.0,16.014999389648438,0.004000000189989805,0.17000000178813934,0.009999999776482582,16.0,15.765999794006348,0.007000000216066837,0.10499999672174454,0.012000000104308128,NONE,VMCv20140903,558391199240.0,OGLE-IV,OGLE-SMC-CEP-1613
VMC J005109.39-731311.15,558348527527.0,9665.0,SMC_4_3,871.0,12.789125,-73.219778,DCEP,NONE,F,2.608592987060547,6.0,16.229000091552734,0.007000000216066837,0.25999999046325684,0.019999999552965164,6.0,15.862000465393066,0.014000000432133675,0.1899999976158142,0.019999999552965164,16.0,15.475000381469727,0.004999999888241291,0.2029999941587448,0.008999999612569809,NONE,VMCv20140903,558391199798.0,OGLE-IV,OGLE-SMC-CEP-1620
VMC J005110.54-731304.32,558348527529.0,9669.0,SMC_4_3,871.0,12.793917,-73.217889,DCEP,NONE,F,1.628769040107727,6.0,16.485000610351562,0.004999999888241291,0.1599999964237213,0.019999999552965164,6.0,16.179000854492188,0.007000000216066837,0.18000000715255737,0.009999999776482582,16.0,15.89900016784668,0.007000000216066837,0.16599999368190765,0.012000000104308128,NONE,VMCv20140903,558391199802.0,OGLE-IV,OGLE-SMC-CEP-1624
VMC J005108.11-725119.39,558348528047.0,9662.0,SMC_4_3,871.0,12.783792,-72.855389,DCEP,NONE,FO,1.3533509969711304,6.0,15.960000038146973,0.027000000700354576,0.17000000178813934,0.029999999329447746,6.0,15.574000358581543,0.004000000189989805,0.12999999523162842,0.009999999776482582,16.0,15.175999641418457,0.004000000189989805,0.0689999982714653,0.007000000216066837,NONE,VMCv20140903,558391200268.0,OGLE-IV,OGLE-SMC-CEP-1615
VMC J005112.98-733301.51,558348528772.0,10967.0,SMC_4_3,871.0,12.803875,-73.550861,DCEP,NONE,FO,0.586122989654541,6.0,17.10300064086914,0.02500000037252903,0.23999999463558197,0.09000000357627869,6.0,16.58300018310547,0.00800000037997961,0.009999999776482582,0.019999999552965164,16.0,15.918999671936035,0.006000000052154064,0.009999999776482582,0.009999999776482582,"1,2",VMCv20140903,558391200990.0,OGLE-IV,OGLE-SMC-CEP-1636
VMC J005106.62-725633.52,558348529164.0,9658.0,SMC_4_3,871.0,12.777583,-72.942639,DCEP,NONE,FO,1.7322349548339844,6.0,15.446000099182129,0.003000000026077032,0.20999999344348907,0.009999999776482582,6.0,15.187000274658203,0.004000000189989805,0.18000000715255737,0.009999999776482582,16.0,14.95199966430664,0.003000000026077032,0.10300000011920929,0.00800000037997961,NONE,VMCv20140903,558391203873.0,OGLE-IV,OGLE-SMC-CEP-1611
VMC J005111.12-725945.21,558348529382.0,9674.0,SMC_4_3,871.0,12.796375,-72.995889,DCEP,NONE,FO,2.4524290561676025,6.0,15.394000053405762,0.004999999888241291,0.23999999463558197,0.03999999910593033,6.0,15.109000205993652,0.003000000026077032,0.14000000059604645,0.009999999776482582,16.0,14.819000244140625,0.003000000026077032,0.07599999755620956,0.007000000216066837,NONE,VMCv20140903,558391202567.0,OGLE-IV,OGLE-SMC-CEP-1630
